# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"AgrCons"	0	1	1	2	1	0	0	1	4	251.226243358282	122.337458824939	117.989701323677	4.47842057142857
2	"P4082W"	"S1"	"AgrCons"	1	2	2	2	1	0	0	1	2	230.675552681871	9.72565837475006	53.1973865465261	4.30549476190476
3	"CRIOLLO"	"S0"	"AgrCons"	0	2	4	2	3	1	0	1	4	76.3609767834749	14.9217904113233	21.5976331033744	4.11596347619048
4	"CRIOLLO"	"S1"	"LabConvTra"	3	2	3	0	3	2	2	2	3	236.863168965271	161.447887341864	138.361185591202	4.01703647619048
5	"CRIOLLO"	"S0"	"LabConvTra"	3	1	4	2	0	1	2	0	3	17.2522037113644	116.605243114363	34.8567552748136	3.68572414285715
6	"OTRAS"	"S1"	"AgrCons"	3	1	3	2	1	2	0	1	4	251.226243358282	75.416433106605	21.5976331033744	4.5338589047619
7	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	2	0	1	4	236.863168965271	75.416433106605	21.5976331033744	4.96835209523809
8	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	2	0	1	4	236.863168965271	75.416433106605	21.5976331033744	4.96835209523809
9	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	2	0	1	4	236.863168965271	75.416433106605	21.5976331033744	4.96835209523809
10	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	2	0	1	4	236.863168965271	75.416433106605	21.5976331033744	4.96835209523809
11	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	2	0	1	4	236.863168965271	75.416433106605	21.5976331033744	4.96835209523809
12	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
13	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
14	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
15	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
16	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
17	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
18	"DEKAL"	"S1"	"LabConvTra"	1	1	2	1	2	0	0	1	4	236.863168965271	75.416433106605	115.494857914746	4.986681
19	"P4082W"	"S1"	"AgrCons"	0	1	2	1	2	0	0	0	4	251.226243358282	75.416433106605	114.481881272513	5.01099566666667
20	"P4082W"	"S1"	"AgrCons"	1	1	2	1	2	0	0	0	4	251.226243358282	75.416433106605	141.966620448511	5.02402366666667
21	"P4082W"	"S1"	"AgrCons"	1	1	2	1	2	0	0	0	4	251.226243358282	75.416433106605	141.966620448511	5.02402366666667
22	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	0	0	0	4	124.16180041329	75.416433106605	141.966620448511	5.03224166666666
23	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	0	0	0	4	124.16180041329	75.416433106605	141.966620448511	5.03224166666666
24	"P4082W"	"S1"	"AgrCons"	1	1	2	2	2	0	0	0	4	124.16180041329	75.416433106605	141.966620448511	5.03224166666666
25	"P4082W"	"S1"	"AgrCons"	1	1	3	0	2	2	0	0	4	66.450613175733	152.365049896049	141.966620448511	5.061572
26	"P4082W"	"S1"	"AgrCons"	1	1	3	0	2	2	0	0	4	66.450613175733	152.365049896049	141.966620448511	5.061572
27	"P4082W"	"S1"	"AgrCons"	1	1	3	0	2	2	0	0	4	66.450613175733	152.365049896049	141.966620448511	5.061572
28	"P4082W"	"S1"	"AgrCons"	1	1	3	0	2	2	0	0	4	66.450613175733	152.365049896049	141.966620448511	5.061572
29	"P4082W"	"S1"	"AgrCons"	1	1	3	0	2	2	0	0	4	66.450613175733	152.365049896049	141.966620448511	5.061572
30	"P4082W"	"S1"	"AgrCons"	1	1	3	0	2	2	0	0	4	66.450613175733	152.365049896049	141.966620448511	5.061572
