# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"LabConvTra"	0	1	3	2	3	2	2	1	2	5.1097808419168	84.9201199041773	145.891208283138	5.74175147619047
2	"DEKAL"	"S1"	"LabCeroMin"	3	0	0	2	1	1	0	3	1	128.261362528857	123.03586005419	35.8218845212832	5.25301285714286
3	"DEKAL"	"S1"	"LabConvTra"	4	2	0	0	1	2	0	2	4	67.7180920339096	74.7316391567746	64.4833045313135	5.24885066666667
4	"DEKAL"	"S1"	"LabCeroMin"	2	1	4	1	1	1	2	0	3	48.8996131751873	131.111453941977	128.361505048815	5.19441333333333
5	"CRIOLLO"	"S0"	"LabCeroMin"	1	2	3	1	3	0	0	2	2	5.00780783505179	65.5165435458906	27.2890375228599	4.79688847619047
6	"OTRAS"	"S1"	"LabConvTra"	0	1	3	2	3	2	2	1	2	5.1097808419168	84.9201199041773	145.891208283138	5.74175147619047
7	"OTRAS"	"S1"	"LabConvTra"	0	1	3	2	3	2	2	1	2	5.1097808419168	84.9201199041773	145.891208283138	5.74175147619047
8	"OTRAS"	"S1"	"LabConvTra"	0	1	3	2	3	2	2	1	2	5.1097808419168	84.9201199041773	145.891208283138	5.74175147619047
9	"OTRAS"	"S1"	"LabCeroMin"	0	1	3	1	3	2	2	2	4	128.261362528857	123.03586005419	145.891208283138	6.10769697619047
10	"OTRAS"	"S1"	"LabCeroMin"	0	1	3	1	3	2	2	2	4	128.261362528857	123.03586005419	145.891208283138	6.10769697619047
11	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
12	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
13	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
14	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
15	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
16	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
17	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
18	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
19	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
20	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
21	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
22	"OTRAS"	"S1"	"LabConvTra"	0	1	3	1	3	2	3	2	3	128.261362528857	156.235702546686	145.891208283138	6.30703597619047
23	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
24	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
25	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
26	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
27	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
28	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
29	"OTRAS"	"S1"	"AgrCons"	0	1	3	1	3	2	0	2	3	124.836672640471	55.1540354694566	145.891208283138	6.5545923095238
30	"OTRAS"	"S1"	"AgrCons"	0	1	3	2	3	2	0	2	4	128.261362528857	156.235702546686	145.891208283138	6.59477164285713
