# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"AgrCons"	3	0	1	2	2	1	1	2	3	138.847743760217	74.655195821966	62.5534683815204	6.16618421428571
2	"DEKAL"	"S1"	"AgrCons"	3	2	3	0	1	1	3	0	3	205.208882582746	37.0715348898713	23.3088104054332	5.94463633333333
3	"CRIOLLO"	"S1"	"LabConvTra"	0	0	4	2	1	1	0	2	1	251.500329190427	54.8775466550142	26.3032971764915	5.5153825
4	"CRIOLLO"	"S0"	"AgrCons"	0	0	0	0	1	1	1	2	2	250.980014492022	53.6472991699679	53.0117417103611	5.33111433333333
5	"CRIOLLO"	"S1"	"AgrCons"	3	1	3	0	2	2	0	0	0	218.936558355084	74.7634597325651	83.5326818749309	5.29200266666667
6	"DEKAL"	"S1"	"AgrCons"	3	0	1	2	2	1	1	2	3	138.847743760217	74.655195821966	62.5534683815204	6.16618421428571
7	"DEKAL"	"S1"	"AgrCons"	3	0	1	2	2	1	1	2	3	138.847743760217	74.655195821966	62.5534683815204	6.16618421428571
8	"DEKAL"	"S1"	"AgrCons"	3	0	1	2	2	1	1	2	3	138.847743760217	74.655195821966	62.5534683815204	6.16618421428571
9	"DEKAL"	"S1"	"AgrCons"	3	0	1	2	2	1	1	2	3	138.847743760217	74.655195821966	62.5534683815204	6.16618421428571
10	"DEKAL"	"S1"	"AgrCons"	3	0	1	2	2	1	1	2	3	138.847743760217	74.655195821966	62.5534683815204	6.16618421428571
11	"DEKAL"	"S1"	"AgrCons"	2	0	4	2	2	1	1	3	3	205.208882582746	74.655195821966	48.4102721326053	6.17329021428571
12	"DEKAL"	"S1"	"AgrCons"	2	0	4	2	2	1	1	3	3	205.208882582746	74.655195821966	48.4102721326053	6.17329021428571
13	"DEKAL"	"S1"	"AgrCons"	2	0	4	2	2	1	1	3	3	205.208882582746	74.655195821966	48.4102721326053	6.17329021428571
14	"DEKAL"	"S1"	"AgrCons"	3	0	4	2	2	1	1	2	3	138.847743760217	74.655195821966	48.4102721326053	6.19824588095238
15	"DEKAL"	"S1"	"AgrCons"	2	0	4	2	3	1	1	2	3	138.847743760217	74.655195821966	4.2102723615244	6.21029764285714
16	"DEKAL"	"S1"	"AgrCons"	2	0	4	2	3	1	1	2	3	138.847743760217	74.655195821966	4.2102723615244	6.21029764285714
17	"DEKAL"	"S1"	"AgrCons"	2	0	4	2	3	1	1	2	3	138.847743760217	74.655195821966	4.2102723615244	6.21029764285714
18	"DEKAL"	"S1"	"AgrCons"	3	0	4	2	3	1	1	2	3	138.847743760217	47.5727107053017	48.4102721326053	6.24388097619047
19	"DEKAL"	"S1"	"AgrCons"	3	0	4	2	3	1	1	2	3	138.847743760217	47.5727107053017	48.4102721326053	6.24388097619047
20	"DEKAL"	"S1"	"AgrCons"	3	0	4	2	3	1	1	2	3	138.847743760217	47.5727107053017	48.4102721326053	6.24388097619047
21	"OTRAS"	"S1"	"AgrCons"	3	0	4	2	2	1	2	2	0	138.847743760217	74.655195821966	48.4102721326053	6.25525721428571
22	"OTRAS"	"S1"	"AgrCons"	3	0	4	2	2	1	2	2	0	138.847743760217	74.655195821966	48.4102721326053	6.25525721428571
23	"OTRAS"	"S1"	"AgrCons"	3	0	4	2	2	1	2	2	0	138.847743760217	74.655195821966	48.4102721326053	6.25525721428571
24	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
25	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
26	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
27	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
28	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
29	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
30	"OTRAS"	"S1"	"AgrCons"	2	0	4	2	2	0	0	3	3	205.208882582746	74.655195821966	14.6810532663949	6.53959388095238
