# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
2	"DEKAL"	"S1"	"AgrCons"	1	0	4	0	2	1	2	0	2	232.829667969542	141.82286378223	26.1362880351953	4.958242
3	"P4082W"	"S0"	"AgrCons"	3	1	2	1	1	2	0	2	1	6.90428203720599	27.9156703912467	39.0782260335982	4.61983266666667
4	"CRIOLLO"	"S1"	"LabConvTra"	0	1	0	1	1	2	1	0	1	9.34049662785605	48.7652765769837	74.2496812948957	3.82337633333333
5	"CRIOLLO"	"S0"	"LabConvTra"	3	0	3	0	0	0	3	1	1	131.763741852185	53.8072301398218	51.5072862035595	3.71969033333333
6	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
7	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
8	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
9	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
10	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
11	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
12	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
13	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
14	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
15	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
16	"OTRAS"	"S1"	"AgrCons"	4	0	0	1	3	0	1	3	3	198.161541261626	81.7613504973333	46.9857030780986	5.12387747619048
17	"OTRAS"	"S0"	"AgrCons"	4	0	4	0	3	0	1	3	3	198.161541261626	81.7613504973333	138.67950537242	5.20247780952381
18	"OTRAS"	"S0"	"AgrCons"	4	0	4	0	3	0	1	3	3	198.161541261626	81.7613504973333	138.67950537242	5.20247780952381
19	"OTRAS"	"S0"	"AgrCons"	4	0	4	0	3	0	1	3	3	198.161541261626	81.7613504973333	138.67950537242	5.20247780952381
20	"OTRAS"	"S0"	"AgrCons"	4	0	4	0	3	0	1	3	3	198.161541261626	81.7613504973333	138.67950537242	5.20247780952381
21	"OTRAS"	"S0"	"AgrCons"	4	0	4	0	3	0	1	3	3	198.161541261626	81.7613504973333	138.67950537242	5.20247780952381
22	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
23	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
24	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
25	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
26	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
27	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
28	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
29	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
30	"OTRAS"	"S1"	"AgrCons"	4	1	4	1	3	0	1	2	3	198.161541261626	141.82286378223	138.67950537242	5.23384747619048
