# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"AgrCons"	1	2	1	0	1	0	2	2	4	137.200569520732	115.209571698024	89.1680035740137	4.32417914285714
2	"P4082W"	"S1"	"LabConvTra"	2	0	1	1	0	1	3	2	1	121.22498160094	20.2014555899519	2.41656956495717	4.143683
3	"CRIOLLO"	"S1"	"LabCeroMin"	4	2	2	2	3	2	3	0	4	212.44568801702	43.7728813943313	138.857543177437	3.87756014285714
4	"OTRAS"	"S1"	"LabConvTra"	4	2	1	1	0	2	1	1	3	64.1709842308797	87.1257934669033	67.7545765182003	3.79001680952381
5	"CRIOLLO"	"S0"	"LabConvTra"	4	1	1	1	3	1	2	1	1	34.8365484510176	162.509938103645	55.5706063401885	3.540865
6	"OTRAS"	"S1"	"AgrCons"	1	2	1	0	1	0	2	2	4	137.200569520732	115.209571698024	89.1680035740137	4.32417914285714
7	"OTRAS"	"S1"	"AgrCons"	1	2	1	0	1	0	2	2	4	137.200569520732	115.209571698024	89.1680035740137	4.32417914285714
8	"OTRAS"	"S1"	"AgrCons"	1	2	1	0	1	0	2	2	4	137.200569520732	115.209571698024	89.1680035740137	4.32417914285714
9	"OTRAS"	"S1"	"AgrCons"	1	2	1	0	1	0	2	2	4	137.200569520732	115.209571698024	89.1680035740137	4.32417914285714
10	"OTRAS"	"S1"	"AgrCons"	1	2	1	0	1	0	2	2	4	137.200569520732	115.209571698024	89.1680035740137	4.32417914285714
11	"OTRAS"	"S1"	"AgrCons"	1	2	3	0	1	0	2	3	4	137.200569520732	115.209571698024	89.1680035740137	4.46590480952381
12	"OTRAS"	"S1"	"AgrCons"	1	2	3	0	1	0	2	3	4	137.200569520732	115.209571698024	89.1680035740137	4.46590480952381
13	"OTRAS"	"S1"	"AgrCons"	1	2	3	0	1	0	2	3	4	137.200569520732	115.209571698024	89.1680035740137	4.46590480952381
14	"OTRAS"	"S1"	"AgrCons"	1	2	3	0	1	0	2	3	4	137.200569520732	115.209571698024	89.1680035740137	4.46590480952381
15	"OTRAS"	"S1"	"AgrCons"	1	2	3	0	1	0	2	3	4	137.200569520732	115.209571698024	89.1680035740137	4.46590480952381
16	"OTRAS"	"S1"	"LabCeroMin"	1	2	1	2	1	2	0	3	4	137.200569520732	115.209571698024	57.1230839006603	4.55147247619048
17	"OTRAS"	"S1"	"LabCeroMin"	1	2	1	2	1	2	0	3	4	137.200569520732	115.209571698024	57.1230839006603	4.55147247619048
18	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
19	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
20	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
21	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
22	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
23	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
24	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
25	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
26	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
27	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
28	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
29	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
30	"OTRAS"	"S1"	"LabCeroMin"	1	0	3	0	2	2	0	1	4	137.200569520732	115.209571698024	57.1230839006603	4.73073680952381
