# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"CRIOLLO"	"S0"	"AgrCons"	4	2	0	0	2	0	0	2	3	154.879997848598	122.229438208002	59.5057367929257	4.97901142857143
2	"DEKAL"	"S0"	"AgrCons"	0	0	4	2	3	0	2	0	0	19.5850505482778	39.077282368564	22.2652026219293	4.8797080952381
3	"DEKAL"	"S1"	"AgrCons"	1	0	0	1	1	0	2	3	2	20.4400709464867	35.2886784550827	107.741643686313	4.85756547619048
4	"CRIOLLO"	"S1"	"LabConvTra"	4	0	2	0	1	2	3	3	4	146.703192751361	81.6325215990376	53.6958948592655	4.82498033333334
5	"CRIOLLO"	"S1"	"LabConvTra"	2	2	0	0	3	2	3	0	1	9.74326285000891	136.011985546495	54.1937237489037	4.77764147619048
6	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	0	0	3	20.4400709464867	81.6325215990376	124.200633354485	5.26351909523809
7	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	0	0	3	20.4400709464867	81.6325215990376	124.200633354485	5.26351909523809
8	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	2	0	3	154.879997848598	81.6325215990376	124.200633354485	5.63325538095238
9	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	2	0	3	154.879997848598	81.6325215990376	124.200633354485	5.63325538095238
10	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	2	0	3	154.879997848598	81.6325215990376	124.200633354485	5.63325538095238
11	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	2	0	3	154.879997848598	81.6325215990376	124.200633354485	5.63325538095238
12	"DEKAL"	"S1"	"AgrCons"	4	2	0	0	3	0	2	0	3	154.879997848598	81.6325215990376	124.200633354485	5.63325538095238
13	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
14	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
15	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
16	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
17	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
18	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
19	"DEKAL"	"S1"	"AgrCons"	4	2	2	0	2	0	2	2	3	154.879997848598	81.6325215990376	124.200633354485	5.67102157142857
20	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
21	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
22	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
23	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
24	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
25	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
26	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
27	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
28	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
29	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
30	"P4082W"	"S1"	"AgrCons"	1	2	0	0	3	1	3	2	3	154.879997848598	157.461520937355	124.200633354485	5.75121885714285
