# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S0"	"AgrCons"	4	1	4	0	3	2	0	3	2	175.195307198623	40.6271768008359	67.5846287515014	4.68913666666666
2	"OTRAS"	"S0"	"LabConvTra"	0	1	2	0	0	0	0	0	0	197.238612934807	42.6300898601301	44.4533276720904	4.15797683333334
3	"DEKAL"	"S1"	"LabCeroMin"	0	0	0	0	2	2	1	3	1	175.827666208614	75.7756548311748	134.986922820099	4.15700433333333
4	"OTRAS"	"S0"	"AgrCons"	4	1	2	1	2	1	3	1	0	96.8441479141824	128.23907438051	56.2125074327923	3.77828216666667
5	"CRIOLLO"	"S0"	"LabCeroMin"	3	0	2	2	2	2	3	1	0	74.0484292181209	78.5898226454482	68.152317032218	3.56325133333333
6	"P4082W"	"S0"	"AgrCons"	4	1	4	0	3	2	0	3	2	175.195307198623	40.6271768008359	67.5846287515014	4.68913666666666
7	"P4082W"	"S0"	"AgrCons"	1	1	4	1	0	2	0	3	3	175.195307198623	40.6271768008359	81.0631161555648	4.744832
8	"P4082W"	"S0"	"AgrCons"	0	1	4	1	0	0	0	3	3	175.195307198623	42.6300898601301	44.4533276720904	4.80900233333333
9	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	2	0	0	3	197.238612934807	40.6271768008359	81.0631161555648	4.89298166666666
10	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	2	0	0	3	197.238612934807	40.6271768008359	81.0631161555648	4.89298166666666
11	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	2	0	0	3	197.238612934807	40.6271768008359	81.0631161555648	4.89298166666666
12	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	2	0	0	3	197.238612934807	40.6271768008359	81.0631161555648	4.89298166666666
13	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	46.0704270168208	5.01643666666666
14	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	46.0704270168208	5.01643666666666
15	"P4082W"	"S0"	"AgrCons"	4	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	46.0704270168208	5.01643666666666
16	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
17	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
18	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
19	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
20	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
21	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
22	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
23	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
24	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
25	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
26	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
27	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
28	"P4082W"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.067753
29	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.083708
30	"DEKAL"	"S1"	"AgrCons"	1	1	3	1	3	0	0	3	3	175.195307198623	40.6271768008359	6.59764995798469	5.083708
