# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"AgrCons"	3	1	4	2	1	1	1	3	3	215.782745761937	21.3648704428319	102.841868810356	4.57601204761904
2	"OTRAS"	"S1"	"LabCeroMin"	4	2	4	2	1	2	1	0	3	235.796762193451	63.4293918250827	38.860925019253	4.21234285714286
3	"OTRAS"	"S0"	"AgrCons"	0	2	2	1	1	0	3	1	0	214.289762071539	114.51835804373	85.2757800137624	3.78640104761905
4	"CRIOLLO"	"S1"	"LabCeroMin"	4	0	4	0	1	0	1	3	4	186.054837178551	149.336624988019	88.9803023077548	3.54130585714286
5	"CRIOLLO"	"S0"	"LabCeroMin"	3	0	0	2	1	0	0	0	2	133.654514425825	158.376383938319	58.2131732488051	3.03965019047619
6	"DEKAL"	"S0"	"AgrCons"	3	1	4	2	1	1	1	3	3	215.782745761937	21.3648704428319	102.841868810356	4.57601204761904
7	"DEKAL"	"S0"	"AgrCons"	3	1	4	2	1	1	1	3	3	215.782745761937	21.3648704428319	102.841868810356	4.57601204761904
8	"DEKAL"	"S0"	"AgrCons"	3	1	4	2	1	1	1	3	3	215.782745761937	21.3648704428319	102.841868810356	4.57601204761904
9	"DEKAL"	"S1"	"AgrCons"	0	2	3	2	1	1	1	1	3	221.228466850687	21.3648704428319	102.841868810356	4.75189671428571
10	"DEKAL"	"S1"	"AgrCons"	0	2	3	2	1	1	1	1	3	221.228466850687	21.3648704428319	102.841868810356	4.75189671428571
11	"DEKAL"	"S1"	"AgrCons"	0	2	3	2	1	1	1	1	3	221.228466850687	21.3648704428319	102.841868810356	4.75189671428571
12	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
13	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
14	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
15	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
16	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
17	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
18	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
19	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
20	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
21	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	1	1	1	1	4	221.228466850687	146.164168222281	102.841868810356	4.87287738095237
22	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
23	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
24	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
25	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
26	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
27	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
28	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
29	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
30	"DEKAL"	"S1"	"LabConvTra"	0	2	4	2	0	1	1	1	4	174.320444779415	146.164168222281	102.841868810356	4.89605738095237
