# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"OTRAS"	"S1"	"AgrCons"	2	0	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.83282809523809
2	"DEKAL"	"S0"	"LabConvTra"	0	1	4	1	3	2	0	3	0	112.12654121425	150.543519899598	125.566644931678	4.82321276190476
3	"OTRAS"	"S1"	"LabConvTra"	3	0	2	1	1	2	0	0	1	33.3825025201775	85.7772787299519	110.558185167611	4.64724285714285
4	"DEKAL"	"S1"	"AgrCons"	1	2	1	0	0	0	2	0	0	51.7750069933292	68.581979723298	139.922046102583	4.54127642857143
5	"CRIOLLO"	"S0"	"LabCeroMin"	4	1	4	2	0	1	2	1	2	54.2287141448818	43.1136179625662	95.2296153176576	4.33229576190476
6	"OTRAS"	"S1"	"AgrCons"	2	0	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.83282809523809
7	"OTRAS"	"S1"	"AgrCons"	2	0	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.83282809523809
8	"OTRAS"	"S1"	"AgrCons"	2	0	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.83282809523809
9	"OTRAS"	"S1"	"AgrCons"	2	0	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.83282809523809
10	"OTRAS"	"S1"	"AgrCons"	2	0	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.83282809523809
11	"OTRAS"	"S1"	"AgrCons"	0	2	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.91226476190476
12	"OTRAS"	"S1"	"AgrCons"	0	2	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.91226476190476
13	"OTRAS"	"S1"	"AgrCons"	0	2	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.91226476190476
14	"OTRAS"	"S1"	"AgrCons"	0	2	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.91226476190476
15	"OTRAS"	"S1"	"AgrCons"	0	2	4	1	1	1	3	1	2	142.927628594702	98.6338512365147	102.541006822139	4.91226476190476
16	"DEKAL"	"S1"	"AgrCons"	0	2	4	2	3	1	1	3	2	142.927628594702	98.6338512365147	102.541006822139	5.11389707142857
17	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
18	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
19	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
20	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
21	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
22	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
23	"P4082W"	"S1"	"AgrCons"	0	0	3	2	3	2	1	3	1	142.927628594702	89.9271479623998	102.541006822139	5.11500707142857
24	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
25	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
26	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
27	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
28	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
29	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
30	"DEKAL"	"S1"	"AgrCons"	0	0	3	2	3	0	1	1	1	142.927628594702	89.9271479623998	102.541006822139	5.13893559523809
