# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	2	0	1	2	3	189.604401103994	42.7030936770281	12.2374762664549	4.903739
2	"DEKAL"	"S1"	"LabCeroMin"	4	0	0	1	0	2	1	3	2	50.1625203532353	155.486373224487	43.5582982376218	4.60554366666667
3	"P4082W"	"S1"	"LabConvTra"	1	0	2	2	3	1	3	1	0	5.6682105436828	22.0542640579259	107.130681385752	4.41276133333333
4	"OTRAS"	"S0"	"AgrCons"	4	1	4	0	3	0	0	0	0	126.666185313594	165.991525717429	99.1127964458428	4.25393223809524
5	"CRIOLLO"	"S1"	"LabConvTra"	2	1	4	2	3	1	2	2	4	225.250709164292	151.269165757694	115.491924493108	4.19284947619048
6	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	2	0	1	2	3	189.604401103994	42.7030936770281	12.2374762664549	4.903739
7	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	2	0	1	2	3	189.604401103994	42.7030936770281	12.2374762664549	4.903739
8	"DEKAL"	"S1"	"LabCeroMin"	4	0	4	2	2	0	1	2	3	189.604401103994	42.7030936770281	12.2374762664549	4.903739
9	"P4082W"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	3	189.604401103994	42.7030936770281	45.1815861510113	4.979505
10	"P4082W"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	3	189.604401103994	42.7030936770281	45.1815861510113	4.979505
11	"P4082W"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	3	189.604401103994	42.7030936770281	45.1815861510113	4.979505
12	"P4082W"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	3	189.604401103994	42.7030936770281	45.1815861510113	4.979505
13	"P4082W"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	3	189.604401103994	42.7030936770281	45.1815861510113	4.979505
14	"P4082W"	"S1"	"LabCeroMin"	1	0	4	2	2	2	1	3	3	189.604401103994	42.7030936770281	45.1815861510113	4.979505
15	"DEKAL"	"S1"	"AgrCons"	1	1	4	2	2	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.12662409523809
16	"DEKAL"	"S1"	"AgrCons"	1	1	4	2	2	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.12662409523809
17	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
18	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
19	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
20	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
21	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
22	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
23	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
24	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
25	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
26	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
27	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
28	"P4082W"	"S1"	"AgrCons"	1	1	4	2	3	0	0	3	3	189.604401103994	42.7030936770281	39.1480006277561	5.15395342857142
29	"P4082W"	"S1"	"AgrCons"	1	1	4	2	2	1	0	3	3	189.604401103994	42.7030936770281	145.631213625893	5.15433542857142
30	"P4082W"	"S1"	"AgrCons"	1	1	4	2	2	1	0	3	3	189.604401103994	42.7030936770281	145.631213625893	5.15433542857142
