# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
2	"DEKAL"	"S1"	"LabConvTra"	4	2	3	1	3	0	1	2	4	205.427013092563	148.884657765892	145.597170875408	5.17540766666667
3	"DEKAL"	"S1"	"LabCeroMin"	3	1	3	2	0	1	3	2	2	31.7280648658704	76.7363782049483	5.5106662097387	4.65090566666666
4	"DEKAL"	"S0"	"LabCeroMin"	3	1	2	0	2	0	3	1	0	128.398511989322	59.2052036955068	84.4814090291038	4.53009833333333
5	"OTRAS"	"S0"	"AgrCons"	1	0	2	2	2	1	3	1	4	96.1755710042175	99.0119802795583	68.0202813120559	4.10878680952381
6	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
7	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
8	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
9	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
10	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
11	"DEKAL"	"S0"	"AgrCons"	0	1	0	2	2	0	0	3	3	68.9594198157173	139.903369615059	11.4882246823981	5.272919
12	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
13	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
14	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
15	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
16	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
17	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
18	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
19	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
20	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
21	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
22	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
23	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
24	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
25	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
26	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
27	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
28	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
29	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	205.427013092563	139.903369615059	11.4882246823981	5.44954433333333
30	"DEKAL"	"S1"	"AgrCons"	0	1	3	1	2	0	0	3	3	207.267674896354	139.903369615059	92.9985629743896	5.478938
