# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"AgrCons"	0	1	2	0	3	1	2	2	2	242.610697946921	92.8850930845691	95.7033656886779	4.45786538095238
2	"DEKAL"	"S1"	"AgrCons"	1	1	2	2	3	2	3	0	1	129.409398932382	145.315318003693	70.5477902549319	4.35212671428571
3	"DEKAL"	"S0"	"LabConvTra"	1	0	4	0	2	0	0	2	1	196.633747448735	86.7898089804547	49.9364654766396	4.24903871428571
4	"DEKAL"	"S1"	"LabConvTra"	1	0	0	2	0	2	1	0	0	44.2370299844071	62.9009867354203	122.1939662355	4.17044176190476
5	"CRIOLLO"	"S1"	"LabConvTra"	1	0	4	2	2	2	2	3	1	32.4697956743743	50.3512212043488	72.5016743293963	3.44725409523809
6	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
7	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
8	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
9	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
10	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
11	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
12	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
13	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
14	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
15	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
16	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
17	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
18	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
19	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
20	"DEKAL"	"S1"	"AgrCons"	2	1	2	0	0	1	2	2	1	129.409398932382	92.8850930845691	122.1939662355	4.47283138095238
21	"DEKAL"	"S1"	"AgrCons"	2	2	2	2	0	1	2	2	1	129.409398932382	92.8850930845691	129.835293930955	4.47848971428571
22	"DEKAL"	"S1"	"LabConvTra"	3	1	2	0	0	1	2	2	2	129.409398932382	102.614018959124	129.835293930955	4.48880904761904
23	"DEKAL"	"S1"	"LabConvTra"	3	1	2	0	0	1	2	2	2	129.409398932382	102.614018959124	129.835293930955	4.48880904761904
24	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
25	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
26	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
27	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
28	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
29	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
30	"DEKAL"	"S1"	"AgrCons"	3	1	2	0	0	1	1	2	2	129.409398932382	92.8850930845691	129.835293930955	4.50043471428571
