# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
2	"P4082W"	"S0"	"AgrCons"	2	0	1	2	0	2	0	3	1	12.9087581212539	144.639396192203	39.6162665099837	4.35446966666667
3	"OTRAS"	"S1"	"LabCeroMin"	1	2	1	0	0	1	0	0	2	42.3341171872988	131.837568216752	46.9301295932382	3.58214030952381
4	"CRIOLLO"	"S1"	"AgrCons"	2	0	3	2	3	2	3	1	1	217.886905821599	19.9925675595738	142.250526510179	3.57725166666667
5	"CRIOLLO"	"S1"	"LabConvTra"	2	0	4	1	2	0	3	0	2	111.691043163314	94.8123262172891	0.699439749587327	3.3102175
6	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
7	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
8	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
9	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
10	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
11	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
12	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
13	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
14	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
15	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
16	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
17	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
18	"P4082W"	"S1"	"AgrCons"	1	2	1	1	3	2	3	2	3	232.507105441308	78.1256738158129	126.254251424689	4.932593
19	"P4082W"	"S1"	"AgrCons"	1	0	1	1	3	1	2	2	3	232.507105441308	145.234399625291	126.254251424689	5.044102
20	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
21	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
22	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
23	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
24	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
25	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
26	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
27	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
28	"P4082W"	"S1"	"AgrCons"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	126.254251424689	5.12577842857142
29	"P4082W"	"S1"	"LabCeroMin"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	121.326077578124	5.12842976190476
30	"P4082W"	"S1"	"LabCeroMin"	1	0	3	2	3	1	0	2	3	232.507105441308	145.234399625291	121.326077578124	5.12842976190476
