# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S1"	"AgrCons"	3	1	2	2	0	0	1	3	3	49.9183114082739	111.569236497651	9.15960017591715	4.29777466666667
2	"P4082W"	"S1"	"LabConvTra"	2	2	1	0	0	2	0	3	3	99.1639366656728	28.2822404527292	74.1385429864749	4.252351
3	"P4082W"	"S1"	"LabConvTra"	2	0	2	0	0	1	2	2	2	132.145725314114	67.1122391355783	128.16244183341	4.24226066666667
4	"DEKAL"	"S0"	"AgrCons"	1	2	4	2	2	1	3	1	1	16.5365160787106	78.0713054009434	95.2202561195008	4.00194566666667
5	"CRIOLLO"	"S1"	"LabConvTra"	3	0	0	0	0	0	3	0	4	113.70799242219	79.4252363565052	41.0432106116787	3.34011397619047
6	"P4082W"	"S1"	"AgrCons"	2	1	0	2	0	1	1	3	3	99.1639366656728	111.569236497651	9.15960017591715	4.384261
7	"P4082W"	"S0"	"AgrCons"	2	1	2	2	0	1	2	3	3	99.1639366656728	111.569236497651	13.9856749679893	4.39651933333334
8	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
9	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
10	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
11	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
12	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
13	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
14	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
15	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
16	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
17	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
18	"P4082W"	"S1"	"AgrCons"	2	2	1	2	0	1	1	2	3	207.653348379144	111.569236497651	27.3216298199259	4.59055833333333
19	"P4082W"	"S1"	"AgrCons"	2	2	4	0	0	1	1	2	3	207.653348379144	165.777856033947	27.3216298199259	4.62592733333333
20	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
21	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
22	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
23	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
24	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
25	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
26	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
27	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
28	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
29	"DEKAL"	"S1"	"AgrCons"	2	2	1	2	1	1	1	2	4	207.653348379144	111.569236497651	27.3216298199259	4.68430933333333
30	"DEKAL"	"S1"	"AgrCons"	2	2	4	2	0	1	2	2	4	172.922792730499	98.5122248275764	27.3216298199259	4.76731066666666
