# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S0"	"AgrCons"	1	2	3	2	2	1	2	0	0	110.38699174854	80.6308114441903	36.4139164681546	4.38128371428572
2	"OTRAS"	"S1"	"AgrCons"	3	1	0	0	3	1	2	3	1	147.347641631244	47.4004113964364	141.754742211197	3.98502971428572
3	"OTRAS"	"S1"	"AgrCons"	1	1	2	0	2	0	1	3	0	165.249865132179	18.2985532706138	46.7416510800831	3.93479271428571
4	"OTRAS"	"S0"	"LabConvTra"	0	2	0	2	0	1	2	3	1	242.582124887155	75.7095548136299	39.2191696562804	3.88165404761905
5	"CRIOLLO"	"S0"	"LabCeroMin"	3	1	1	2	1	2	2	0	1	96.6081185360998	50.679554603626	146.88303595176	3.12874071428571
6	"P4082W"	"S0"	"LabCeroMin"	1	1	3	0	2	0	1	3	1	110.38699174854	80.6308114441903	46.7416510800831	4.49408104761905
7	"P4082W"	"S0"	"LabCeroMin"	1	1	3	0	2	0	1	3	1	110.38699174854	80.6308114441903	46.7416510800831	4.49408104761905
8	"P4082W"	"S0"	"LabCeroMin"	1	1	3	0	2	0	1	3	1	110.38699174854	80.6308114441903	46.7416510800831	4.49408104761905
9	"DEKAL"	"S0"	"AgrCons"	1	1	2	0	0	1	1	3	1	147.347641631244	80.6308114441903	46.7416510800831	4.55894571428572
10	"DEKAL"	"S0"	"AgrCons"	1	1	2	0	0	1	1	3	1	147.347641631244	80.6308114441903	46.7416510800831	4.55894571428572
11	"DEKAL"	"S0"	"AgrCons"	1	1	2	0	0	1	1	3	1	147.347641631244	80.6308114441903	46.7416510800831	4.55894571428572
12	"DEKAL"	"S0"	"AgrCons"	1	2	0	2	0	0	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.62513038095238
13	"DEKAL"	"S0"	"AgrCons"	1	2	0	2	0	0	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.62513038095238
14	"DEKAL"	"S0"	"AgrCons"	1	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.66000204761905
15	"DEKAL"	"S0"	"AgrCons"	1	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.66000204761905
16	"DEKAL"	"S0"	"AgrCons"	1	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.66000204761905
17	"DEKAL"	"S0"	"AgrCons"	1	2	1	0	0	1	1	3	3	147.347641631244	80.6308114441903	46.7416510800831	4.66539338095238
18	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
19	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
20	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
21	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
22	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
23	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
24	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
25	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
26	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
27	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
28	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	0	1	1	3	4	147.347641631244	80.6308114441903	46.7416510800831	4.69707871428571
29	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	3	1	2	3	4	147.347641631244	81.7094224561797	46.7416510800831	4.72861104761905
30	"DEKAL"	"S0"	"AgrCons"	0	1	0	0	3	1	2	3	4	147.347641631244	81.7094224561797	46.7416510800831	4.72861104761905
