# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"P4082W"	"S0"	"AgrCons"	1	1	2	0	1	1	3	1	4	166.817368045934	120.678266685009	69.0020654001273	4.87897833333333
2	"DEKAL"	"S0"	"AgrCons"	2	2	1	0	3	0	2	3	2	77.0151548703667	3.97136123174801	59.1716283699498	4.69635133333333
3	"CRIOLLO"	"S1"	"AgrCons"	3	0	3	2	1	2	0	2	4	225.966978870127	78.9804988797009	6.02502962574363	3.83218316666667
4	"CRIOLLO"	"S0"	"AgrCons"	2	0	3	1	1	1	2	2	2	231.599748869268	153.627656684308	124.696855887305	3.83209930952381
5	"CRIOLLO"	"S1"	"LabConvTra"	3	2	2	2	1	0	3	0	0	79.2878061304055	115.574282564982	146.394343022257	3.58489483333333
6	"P4082W"	"S0"	"AgrCons"	1	1	2	0	1	1	3	1	4	166.817368045934	120.678266685009	69.0020654001273	4.87897833333333
7	"P4082W"	"S0"	"AgrCons"	1	1	2	0	1	1	3	1	4	166.817368045934	120.678266685009	69.0020654001273	4.87897833333333
8	"P4082W"	"S0"	"AgrCons"	2	1	2	0	3	1	0	3	2	166.817368045934	120.678266685009	102.264973358251	5.12667833333334
9	"P4082W"	"S0"	"AgrCons"	2	1	2	0	3	1	0	3	2	166.817368045934	120.678266685009	102.264973358251	5.12667833333334
10	"P4082W"	"S1"	"AgrCons"	2	2	1	0	2	2	2	3	2	166.817368045934	108.800554708769	124.696855887305	5.13797833333334
11	"P4082W"	"S1"	"AgrCons"	2	2	1	0	2	2	2	3	2	166.817368045934	108.800554708769	124.696855887305	5.13797833333334
12	"P4082W"	"S1"	"AgrCons"	2	2	1	0	2	2	2	3	2	166.817368045934	108.800554708769	124.696855887305	5.13797833333334
13	"P4082W"	"S1"	"AgrCons"	2	2	1	0	2	2	2	3	2	166.817368045934	108.800554708769	124.696855887305	5.13797833333334
14	"P4082W"	"S1"	"AgrCons"	1	2	2	2	2	2	2	3	2	166.817368045934	120.678266685009	124.696855887305	5.185806
15	"P4082W"	"S1"	"AgrCons"	1	2	2	2	2	2	2	3	2	166.817368045934	120.678266685009	124.696855887305	5.185806
16	"P4082W"	"S1"	"AgrCons"	1	2	2	2	2	2	2	3	2	166.817368045934	120.678266685009	124.696855887305	5.185806
17	"P4082W"	"S1"	"AgrCons"	1	2	2	2	2	2	2	3	2	166.817368045934	120.678266685009	124.696855887305	5.185806
18	"P4082W"	"S1"	"AgrCons"	1	2	2	2	2	2	2	3	2	166.817368045934	120.678266685009	124.696855887305	5.185806
19	"P4082W"	"S1"	"AgrCons"	1	2	2	2	2	2	2	3	2	166.817368045934	120.678266685009	124.696855887305	5.185806
20	"P4082W"	"S1"	"LabConvTra"	1	2	1	0	2	2	2	3	4	166.817368045934	120.678266685009	69.0020654001273	5.278571
21	"P4082W"	"S1"	"LabConvTra"	4	2	1	0	3	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.283039
22	"P4082W"	"S1"	"AgrCons"	4	2	1	2	2	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.312995
23	"P4082W"	"S1"	"AgrCons"	2	2	2	2	3	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.339683
24	"P4082W"	"S1"	"AgrCons"	2	2	2	2	3	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.339683
25	"P4082W"	"S1"	"AgrCons"	2	2	2	2	3	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.339683
26	"P4082W"	"S1"	"AgrCons"	2	2	2	2	3	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.339683
27	"P4082W"	"S1"	"AgrCons"	2	2	2	2	3	2	2	3	4	166.817368045934	120.678266685009	124.696855887305	5.339683
28	"P4082W"	"S1"	"AgrCons"	4	2	1	2	3	2	2	2	3	166.817368045934	120.678266685009	124.696855887305	5.354033
29	"P4082W"	"S1"	"AgrCons"	4	2	0	2	3	0	2	2	4	166.817368045934	120.678266685009	124.696855887305	5.36007966666666
30	"P4082W"	"S1"	"AgrCons"	2	2	0	2	3	2	2	2	4	166.817368045934	120.678266685009	73.8978469627909	5.38931366666667
