# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
2	"DEKAL"	"S1"	"LabCeroMin"	0	2	2	0	1	2	1	0	3	198.545663099578	156.918702708269	50.2881432767026	4.80174133333333
3	"P4082W"	"S0"	"AgrCons"	2	1	1	1	2	0	1	0	0	87.5075811057724	128.947752877539	116.778340819292	4.47016
4	"OTRAS"	"S0"	"LabConvTra"	2	2	4	0	2	0	2	3	1	64.5022772672214	45.2467435825057	120.247104205191	4.079166
5	"CRIOLLO"	"S1"	"AgrCons"	1	0	0	2	3	1	2	1	1	57.7988295224961	67.4446506785275	33.0633318051696	3.82787933333333
6	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
7	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
8	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
9	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
10	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
11	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
12	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
13	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
14	"DEKAL"	"S0"	"LabCeroMin"	4	2	2	1	3	2	0	3	4	136.886049000956	139.539479803909	103.659038082696	5.01916633333333
15	"DEKAL"	"S1"	"LabCeroMin"	4	2	2	0	3	2	0	3	4	224.133470811779	139.539479803909	103.659038082696	5.02787033333333
16	"DEKAL"	"S1"	"LabCeroMin"	4	2	2	0	3	2	0	3	4	224.133470811779	139.539479803909	103.659038082696	5.02787033333333
17	"DEKAL"	"S1"	"AgrCons"	4	2	4	0	3	2	0	2	4	238.050662878668	152.931662100521	103.659038082696	5.19208533333332
18	"DEKAL"	"S1"	"AgrCons"	4	2	4	0	3	2	0	2	4	238.050662878668	152.931662100521	103.659038082696	5.19208533333332
19	"DEKAL"	"S1"	"AgrCons"	4	2	4	0	3	2	0	2	4	238.050662878668	152.931662100521	103.659038082696	5.19208533333332
20	"DEKAL"	"S1"	"AgrCons"	4	2	4	0	3	2	0	2	4	238.050662878668	152.931662100521	103.659038082696	5.19208533333332
21	"DEKAL"	"S1"	"AgrCons"	4	2	4	0	3	2	0	2	4	238.050662878668	152.931662100521	103.659038082696	5.19208533333332
22	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
23	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
24	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
25	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
26	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
27	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
28	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
29	"P4082W"	"S1"	"AgrCons"	4	2	4	1	3	2	0	2	4	238.050662878668	147.235536142369	103.659038082696	5.23879133333333
30	"P4082W"	"S1"	"LabCeroMin"	4	2	4	2	3	2	0	2	4	238.050662878668	167.311646331325	103.659038082696	5.25619142857142
