# GHS Optimization
# Hugo Andres Dorado, Reserach at CIAT and master student Unicauca

"iter"	"Cultivar"	"Seed_treatment"	"Tillage_type"	"Numb_weeding"	"Numb_postHarv_herb"	"Numb_rastreo"	"Numb_preSow_herb"	"Numb_fertilizations"	"Numb_applic_foliar"	"Numb_applic_biofer"	"Num_postSow_herb"	"Numb_insecticides"	"Total_nitrogen"	"Total_phosphorus"	"Total_potassium"	"fitness"
1	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
2	"DEKAL"	"S1"	"LabCeroMin"	1	1	4	1	1	1	2	0	0	121.141050916966	107.008709473675	113.934736407828	4.47875666666667
3	"DEKAL"	"S0"	"LabCeroMin"	2	0	4	0	2	2	3	1	3	78.5933250181004	33.8892207911843	2.26241243071854	4.22956033333333
4	"DEKAL"	"S1"	"LabCeroMin"	2	1	2	1	0	2	2	0	0	29.5461772228312	79.4151067051059	50.8287445642054	4.15776866666667
5	"DEKAL"	"S1"	"LabCeroMin"	3	1	0	2	0	1	3	0	2	15.454689792078	4.20065284465905	107.552694599144	4.063278
6	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
7	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
8	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
9	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
10	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
11	"DEKAL"	"S1"	"AgrCons"	4	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	35.7645378797315	4.782628
12	"DEKAL"	"S1"	"AgrCons"	2	0	3	1	3	1	2	3	3	215.339327400178	171.522222478017	50.8287445642054	4.80212533333333
13	"DEKAL"	"S1"	"AgrCons"	2	0	3	1	3	1	2	3	3	215.339327400178	171.522222478017	50.8287445642054	4.80212533333333
14	"DEKAL"	"S1"	"AgrCons"	2	0	3	1	3	1	2	3	3	215.339327400178	171.522222478017	50.8287445642054	4.80212533333333
15	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
16	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
17	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
18	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
19	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
20	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
21	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
22	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
23	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
24	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
25	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
26	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
27	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
28	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
29	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
30	"DEKAL"	"S1"	"AgrCons"	2	0	3	2	3	1	2	3	4	215.339327400178	171.522222478017	50.8287445642054	4.830472
